Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Natur,🐋 Biología Marina,🐋,6,Lehrling,Migraciones Oceánicas,"Rutas, instintos, supervivencia",200,🥈 Silber-Abzeichen
Natur,🐋 Biología Marina,🐋,7,Kenner,Contaminación Marina,"Plásticos, acidificación, soluciones",350,
Natur,🐋 Biología Marina,🐋,8,Kenner,Oceanografía y Clima,El océano como regulador climático,350,🥇 Gold-Abzeichen
Natur,🐋 Biología Marina,🐋,9,Experte,Biología Molecular Marina,Genética de organismos marinos,500,
Natur,🐋 Biología Marina,🐋,10,Experte,El Océano del Futuro,"Conservación, explotación sostenible",500,💎 Diamant-Abzeichen
Gesellschaft,🧩 Psicología Humana,🧩,1,Entdecker,Introducción a la Psicología,"Corrientes, Freud, conductismo",100,
Gesellschaft,🧩 Psicología Humana,🧩,2,Entdecker,Personalidad y Temperamento,"Big Five, tipos psicológicos",100,
Gesellschaft,🧩 Psicología Humana,🧩,3,Entdecker,Percepción y Atención,"Ilusiones, sesgos perceptivos",100,🥉 Bronze-Abzeichen
Gesellschaft,🧩 Psicología Humana,🧩,4,Lehrling,Psicología Social,"Conformidad, obediencia, grupos",200,
Gesellschaft,🧩 Psicología Humana,🧩,5,Lehrling,Motivación y Hábitos,"Ciclos de hábitos, motivación intrínseca",200,
Gesellschaft,🧩 Psicología Humana,🧩,6,Lehrling,Toma de Decisiones,"Heurísticas, sesgos cognitivos",200,🥈 Silber-Abzeichen
Gesellschaft,🧩 Psicología Humana,🧩,7,Kenner,Psicología del Desarrollo,"Infancia a vejez, etapas clave",350,
Gesellschaft,🧩 Psicología Humana,🧩,8,Kenner,Trastornos Mentales,"Ansiedad, depresión, esquizofrenia",350,🥇 Gold-Abzeichen
Gesellschaft,🧩 Psicología Humana,🧩,9,Experte,Psicología Positiva,"Flow, resiliencia, bienestar",500,
Gesellschaft,🧩 Psicología Humana,🧩,10,Experte,Manipulación y Persuasión,"Técnicas, propaganda, defensa crítica",500,💎 Diamant-Abzeichen
Wissenschaft,⚛️ Física Fundamental,⚛️,1,Entdecker,Las Leyes de Newton,"Movimiento, fuerza, gravedad",100,
Wissenschaft,⚛️ Física Fundamental,⚛️,2,Entdecker,Energía y Termodinámica,"Conservación, calor, entropía",100,
Wissenschaft,⚛️ Física Fundamental,⚛️,3,Entdecker,Ondas y Sonido,"Vibraciones, frecuencia, música",100,🥉 Bronze-Abzeichen
Wissenschaft,⚛️ Física Fundamental,⚛️,4,Lehrling,Electricidad y Magnetismo,"Campos, corriente, Maxwell",200,
Wissenschaft,⚛️ Física Fundamental,⚛️,5,Lehrling,Relatividad de Einstein,"Espacio-tiempo, E=mc²",200,
Wissenschaft,⚛️ Física Fundamental,⚛️,6,Lehrling,Física Nuclear,"Átomos, radiactividad, fisión",200,🥈 Silber-Abzeichen
Wissenschaft,⚛️ Física Fundamental,⚛️,7,Kenner,Mecánica Cuántica,"Dualidad onda-partícula, incertidumbre",350,
Wissenschaft,⚛️ Física Fundamental,⚛️,8,Kenner,Partículas Subatómicas,"Quarks, bosón de Higgs, modelo estándar",350,🥇 Gold-Abzeichen
Wissenschaft,⚛️ Física Fundamental,⚛️,9,Experte,Teoría de Cuerdas,"Dimensiones extra, unificación",500,
Wissenschaft,⚛️ Física Fundamental,⚛️,10,Experte,Los Misterios Sin Resolver,"Gravedad cuántica, multiverso",500,💎 Diamant-Abzeichen
Geisteswissenschaften,💭 Filosofía,💭,1,Entdecker,Sócrates y el Arte de Preguntar,"Método socrático, mayéutica",100,
Geisteswissenschaften,💭 Filosofía,💭,2,Entdecker,Platón y las Ideas,"Mundo ideal, alegoría de la caverna",100,
Geisteswissenschaften,💭 Filosofía,💭,3,Entdecker,Aristóteles: Lógica y Ética,"Silogismo, virtud, eudaimonía",100,🥉 Bronze-Abzeichen
Geisteswissenschaften,💭 Filosofía,💭,4,Lehrling,Filosofía Medieval,"San Agustín, Santo Tomás, fe y razón",200,
Geisteswissenschaften,💭 Filosofía,💭,5,Lehrling,Racionalismo vs Empirismo,"Descartes, Hume, conocimiento",200,
Geisteswissenschaften,💭 Filosofía,💭,6,Lehrling,Kant y la Ilustración,"Imperativo categórico, crítica",200,🥈 Silber-Abzeichen
Geisteswissenschaften,💭 Filosofía,💭,7,Kenner,Existencialismo,"Nietzsche, Sartre, libertad radical",350,
Geisteswissenschaften,💭 Filosofía,💭,8,Kenner,Filosofía Oriental,"Confucio, Buda, Lao-Tse",350,🥇 Gold-Abzeichen
Geisteswissenschaften,💭 Filosofía,💭,9,Experte,Filosofía del Lenguaje y la Mente,"Wittgenstein, conciencia, IA",500,
Geisteswissenschaften,💭 Filosofía,💭,10,Experte,Ética Contemporánea,"Bioética, justicia global, transhumanismo",500,💎 Diamant-Abzeichen
Wissenschaft,🧬 Evolución y Genética,🧬,1,Entdecker,Darwin y la Selección Natural,"Teoría de la evolución, Galápagos",100,
Wissenschaft,🧬 Evolución y Genética,🧬,2,Entdecker,ADN: El Código de la Vida,"Estructura, genes, cromosomas",100,
Wissenschaft,🧬 Evolución y Genética,🧬,3,Entdecker,Herencia y Mendel,"Leyes de la herencia, rasgos",100,🥉 Bronze-Abzeichen
Wissenschaft,🧬 Evolución y Genética,🧬,4,Lehrling,Evolución Humana,Australopithecus a Homo sapiens,200,
Wissenschaft,🧬 Evolución y Genética,🧬,5,Lehrling,Mutaciones y Adaptación,Motor del cambio evolutivo,200,
Wissenschaft,🧬 Evolución y Genética,🧬,6,Lehrling,Extinción y Especiación,"Extinciones masivas, nueva vida",200,🥈 Silber-Abzeichen
Wissenschaft,🧬 Evolución y Genética,🧬,7,Kenner,Genómica y Proteómica,"Proyecto Genoma, secuenciación",350,
Wissenschaft,🧬 Evolución y Genética,🧬,8,Kenner,Epigenética,Genes que se encienden y apagan,350,🥇 Gold-Abzeichen
Wissenschaft,🧬 Evolución y Genética,🧬,9,Experte,CRISPR y Edición Genética,"Terapia génica, bebés diseñados",500,
Wissenschaft,🧬 Evolución y Genética,🧬,10,Experte,Biología Sintética,"Crear vida artificial, futuro genético",500,💎 Diamant-Abzeichen
Gesellschaft,🌍 Geopolítica Mundial,🌍,1,Entdecker,¿Qué es la Geopolítica?,"Conceptos, poder, territorios",100,
Gesellschaft,🌍 Geopolítica Mundial,🌍,2,Entdecker,Las Grandes Potencias,"EE.UU., China, Rusia, UE",100,
Gesellschaft,🌍 Geopolítica Mundial,🌍,3,Entdecker,Conflictos Territoriales,"Fronteras disputadas, recursos",100,🥉 Bronze-Abzeichen
Gesellschaft,🌍 Geopolítica Mundial,🌍,4,Lehrling,La Guerra Fría,"Bipolaridad, proxy wars, caída del muro",200,
Gesellschaft,🌍 Geopolítica Mundial,🌍,5,Lehrling,Oriente Medio,"Petróleo, religión, conflictos",200,
Gesellschaft,🌍 Geopolítica Mundial,🌍,6,Lehrling,El Ascenso de China,"Ruta de la Seda, influencia global",200,🥈 Silber-Abzeichen
Gesellschaft,🌍 Geopolítica Mundial,🌍,7,Kenner,Organizaciones Internacionales,"ONU, OTAN, G20, poder blando",350,
Gesellschaft,🌍 Geopolítica Mundial,🌍,8,Kenner,Ciberguerra y Espionaje,"Guerra híbrida, desinformación",350,🥇 Gold-Abzeichen
Gesellschaft,🌍 Geopolítica Mundial,🌍,9,Experte,Recursos y Guerras del Futuro,"Agua, litio, tierras raras",500,
Gesellschaft,🌍 Geopolítica Mundial,🌍,10,Experte,Nuevo Orden Mundial,"Multipolaridad, escenarios 2050",500,💎 Diamant-Abzeichen
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,1,Entdecker,Arte Prehistórico y Antiguo,"Altamira, Egipto, Grecia",100,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,2,Entdecker,El Renacimiento,"Da Vinci, Miguel Ángel, Botticelli",100,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,3,Entdecker,Barroco y Clasicismo,"Caravaggio, Velázquez, Rembrandt",100,🥉 Bronze-Abzeichen
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,4,Lehrling,Impresionismo,"Monet, Renoir, luz y color",200,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,5,Lehrling,Vanguardias del Siglo XX,"Picasso, Dalí, Kandinsky",200,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,6,Lehrling,Arte Contemporáneo,"Pop Art, minimalismo, Banksy",200,🥈 Silber-Abzeichen
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,7,Kenner,Fotografía como Arte,"Historia, maestros, revolución digital",350,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,8,Kenner,Grandes Museos del Mundo,"Louvre, MoMA, Prado, Hermitage",350,🥇 Gold-Abzeichen
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,9,Experte,El Mercado del Arte,"Subastas, falsificaciones, inversión",500,
Geisteswissenschaften,🎨 Arte y Grandes Maestros,🎨,10,Experte,Arte y Tecnología: IA Creativa,"Arte generativo, NFTs, debate",500,💎 Diamant-Abzeichen
Natur,🌡️ Cambio Climático,🌡️,1,Entdecker,El Efecto Invernadero,"CO₂, gases, calentamiento",100,
Natur,🌡️ Cambio Climático,🌡️,2,Entdecker,Historia del Clima en la Tierra,"Eras glaciales, ciclos naturales",100,
Natur,🌡️ Cambio Climático,🌡️,3,Entdecker,Impacto Humano,"Industria, transporte, deforestación",100,🥉 Bronze-Abzeichen
Natur,🌡️ Cambio Climático,🌡️,4,Lehrling,Deshielo y Nivel del Mar,"Polos, glaciares, ciudades en riesgo",200,
Natur,🌡️ Cambio Climático,🌡️,5,Lehrling,Fenómenos Extremos,"Huracanes, sequías, olas de calor",200,
Natur,🌡️ Cambio Climático,🌡️,6,Lehrling,Biodiversidad Amenazada,"Sexta extinción, ecosistemas en peligro",200,🥈 Silber-Abzeichen
Natur,🌡️ Cambio Climático,🌡️,7,Kenner,Energías Renovables,"Solar, eólica, hidrógeno verde",350,
Natur,🌡️ Cambio Climático,🌡️,8,Kenner,Acuerdos y Política Climática,"París, COP, compromisos nacionales",350,🥇 Gold-Abzeichen
Natur,🌡️ Cambio Climático,🌡️,9,Experte,Geoingeniería,"Soluciones radicales, riesgos",500,
Natur,🌡️ Cambio Climático,🌡️,10,Experte,Escenarios 2050-2100,"Modelos climáticos, futuros posibles",500,💎 Diamant-Abzeichen
Geschichte,🧭 Exploración y Aventura,🧭,1,Entdecker,Los Grandes Navegantes,"Colón, Magallanes, Vasco de Gama",100,
Geschichte,🧭 Exploración y Aventura,🧭,2,Entdecker,Conquista de los Polos,"Amundsen, Scott, Shackleton",100,
Geschichte,🧭 Exploración y Aventura,🧭,3,Entdecker,Exploradores del Mundo Antiguo,"Marco Polo, Ibn Battuta, Zheng He",100,🥉 Bronze-Abzeichen
Geschichte,🧭 Exploración y Aventura,🧭,4,Lehrling,La Carrera Espacial,"Gagarin, Apollo 11, MIR",200,
Geschichte,🧭 Exploración y Aventura,🧭,5,Lehrling,Expediciones Submarinas,"Cousteau, Mariana, océanos profundos",200,
Geschichte,🧭 Exploración y Aventura,🧭,6,Lehrling,Exploración de Selvas y Desiertos,"Amazonia, Sahara, expediciones perdidas",200,🥈 Silber-Abzeichen
Geschichte,🧭 Exploración y Aventura,🧭,7,Kenner,Montañismo Extremo,"Everest, K2, historia alpina",350,
Geschichte,🧭 Exploración y Aventura,🧭,8,Kenner,Arqueología Aventurera,"Tutankamón, Machu Picchu, Pompeya",350,🥇 Gold-Abzeichen
Geschichte,🧭 Exploración y Aventura,🧭,9,Experte,Exploración Robótica,"Marte, drones submarinos, cuevas",500,
Geschichte,🧭 Exploración y Aventura,🧭,10,Experte,Próximas Fronteras,"Colonización espacial, océano profundo",500,💎 Diamant-Abzeichen
Gesundheit,🥗 Nutrición y Alimentación,🥗,1,Entdecker,Macronutrientes,"Proteínas, carbohidratos, grasas",100,
Gesundheit,🥗 Nutrición y Alimentación,🥗,2,Entdecker,Vitaminas y Minerales,Micronutrientes esenciales,100,
Gesundheit,🥗 Nutrición y Alimentación,🥗,3,Entdecker,Digestión y Metabolismo,Cómo tu cuerpo procesa los alimentos,100,🥉 Bronze-Abzeichen
Gesundheit,🥗 Nutrición y Alimentación,🥗,4,Lehrling,Dietas del Mundo,"Mediterránea, asiática, nórdica",200,
Gesundheit,🥗 Nutrición y Alimentación,🥗,5,Lehrling,Mitos Nutricionales,Desmentir creencias falsas,200,
Gesundheit,🥗 Nutrición y Alimentación,🥗,6,Lehrling,Microbioma Intestinal,"Bacterias buenas, segundo cerebro",200,🥈 Silber-Abzeichen
Gesundheit,🥗 Nutrición y Alimentación,🥗,7,Kenner,Nutrición Deportiva,"Rendimiento, suplementos, recuperación",350,
Gesundheit,🥗 Nutrición y Alimentación,🥗,8,Kenner,Alimentos del Futuro,"Insectos, carne de laboratorio, algas",350,🥇 Gold-Abzeichen
Gesundheit,🥗 Nutrición y Alimentación,🥗,9,Experte,Nutrigenómica,ADN y alimentación personalizada,500,
Gesundheit,🥗 Nutrición y Alimentación,🥗,10,Experte,Hambre Global y Sostenibilidad,"Seguridad alimentaria, soluciones",500,💎 Diamant-Abzeichen
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,1,Entdecker,Los Orígenes de la Música,"Instrumentos prehistóricos, primeras melodías",100,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,2,Entdecker,Música Clásica: Los Grandes,"Bach, Mozart, Beethoven",100,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,3,Entdecker,"Ritmo, Melodía y Armonía",Fundamentos de la teoría musical,100,🥉 Bronze-Abzeichen
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,4,Lehrling,Jazz y Blues,"Nueva Orleans, improvisación, soul",200,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,5,Lehrling,Rock and Roll,"Elvis, Beatles, revolución cultural",200,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,6,Lehrling,Música Electrónica,"Sintetizadores, DJs, géneros",200,🥈 Silber-Abzeichen
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,7,Kenner,Música del Mundo,"Flamenco, raga, samba, gamelan",350,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,8,Kenner,La Industria Musical,"Discográficas, streaming, negocio",350,🥇 Gold-Abzeichen
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,9,Experte,Neurociencia de la Música,Por qué la música nos emociona,500,
Geisteswissenschaften,🎵 Música: Historia y Teoría,🎵,10,Experte,IA y Composición Musical,"Algoritmos creativos, futuro sonoro",500,💎 Diamant-Abzeichen
Natur,🌋 Volcanes y Terremotos,🌋,1,Entdecker,La Tierra por Dentro,"Capas, núcleo, manto, corteza",100,
Natur,🌋 Volcanes y Terremotos,🌋,2,Entdecker,Tectónica de Placas,"Placas en movimiento, pangea",100,
Natur,🌋 Volcanes y Terremotos,🌋,3,Entdecker,Volcanes: Tipos y Erupciones,"Escudo, estrato, fisurales",100,🥉 Bronze-Abzeichen
Natur,🌋 Volcanes y Terremotos,🌋,4,Lehrling,Grandes Erupciones de la Historia,"Pompeya, Krakatoa, Pinatubo",200,
Natur,🌋 Volcanes y Terremotos,🌋,5,Lehrling,Terremotos y Tsunamis,"Escalas, ondas sísmicas, prevención",200,
Natur,🌋 Volcanes y Terremotos,🌋,6,Lehrling,El Cinturón de Fuego,"Pacífico, zonas sísmicas activas",200,🥈 Silber-Abzeichen
Natur,🌋 Volcanes y Terremotos,🌋,7,Kenner,Geotermia y Recursos,"Energía volcánica, minerales",350,
Natur,🌋 Volcanes y Terremotos,🌋,8,Kenner,Supervolcanes,"Yellowstone, Toba, amenazas globales",350,🥇 Gold-Abzeichen
Natur,🌋 Volcanes y Terremotos,🌋,9,Experte,Predicción Sísmica,"Tecnología, IA, sistemas de alerta",500,
Natur,🌋 Volcanes y Terremotos,🌋,10,Experte,Geología Planetaria,"Volcanes en Marte, Ío, Venus",500,💎 Diamant-Abzeichen
Technologie,🔐 Criptografía y Ciberseguridad,🔐,1,Entdecker,Historia de los Códigos Secretos,"César, Enigma, espionaje",100,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,2,Entdecker,Criptografía Moderna,"RSA, AES, claves públicas",100,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,3,Entdecker,Internet y Seguridad Básica,"HTTPS, contraseñas, phishing",100,🥉 Bronze-Abzeichen
Technologie,🔐 Criptografía y Ciberseguridad,🔐,4,Lehrling,Hackers: Mitos y Realidad,"White/black hat, ciberataques famosos",200,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,5,Lehrling,Malware y Ransomware,"Virus, troyanos, protección",200,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,6,Lehrling,Ingeniería Social,"Manipulación, pretexting, defensa",200,🥈 Silber-Abzeichen
Technologie,🔐 Criptografía y Ciberseguridad,🔐,7,Kenner,Blockchain y Seguridad,"Descentralización, contratos inteligentes",350,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,8,Kenner,Ciberguerra Estatal,"Stuxnet, espionaje digital, naciones",350,🥇 Gold-Abzeichen
Technologie,🔐 Criptografía y Ciberseguridad,🔐,9,Experte,Criptografía Cuántica,Computación cuántica vs cifrado actual,500,
Technologie,🔐 Criptografía y Ciberseguridad,🔐,10,Experte,Privacidad Digital Total,"Anonimato, Tor, futuro de la privacidad",500,💎 Diamant-Abzeichen
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,1,Entdecker,Anatomía Básica,"Sistemas del cuerpo, órganos vitales",100,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,2,Entdecker,El Sistema Inmunológico,"Defensas, anticuerpos, vacunas",100,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,3,Entdecker,Historia de la Medicina,"Hipócrates, penicilina, cirugía",100,🥉 Bronze-Abzeichen
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,4,Lehrling,Pandemias de la Historia,"Peste negra, gripe española, COVID",200,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,5,Lehrling,Cáncer: Batalla Interna,"Tipos, causas, tratamientos",200,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,6,Lehrling,Farmacología Básica,Cómo funcionan los medicamentos,200,🥈 Silber-Abzeichen
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,7,Kenner,Cirugía Robótica,"Da Vinci, precisión, futuro quirúrgico",350,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,8,Kenner,Terapias Génicas,Editar ADN para curar enfermedades,350,🥇 Gold-Abzeichen
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,9,Experte,Neurociencia Médica,"Implantes cerebrales, neuroestimulación",500,
Gesundheit,🏥 Medicina y Cuerpo Humano,🏥,10,Experte,Longevidad y Anti-aging,"Telómeros, senoterapia, vivir más",500,💎 Diamant-Abzeichen
Geisteswissenschaften,⚡ Mitología Universal,⚡,1,Entdecker,Mitología Griega,"Zeus, Odisea, héroes y monstruos",100,
Geisteswissenschaften,⚡ Mitología Universal,⚡,2,Entdecker,Mitología Nórdica,"Odín, Thor, Ragnarök",100,
Geisteswissenschaften,⚡ Mitología Universal,⚡,3,Entdecker,Mitología Egipcia,"Ra, Osiris, el más allá",100,🥉 Bronze-Abzeichen
Geisteswissenschaften,⚡ Mitología Universal,⚡,4,Lehrling,Mitología Romana,"Adaptación griega, fundación de Roma",200,
Geisteswissenschaften,⚡ Mitología Universal,⚡,5,Lehrling,Mitología Mesopotámica,"Gilgamesh, diluvio, creación",200,
Geisteswissenschaften,⚡ Mitología Universal,⚡,6,Lehrling,Mitología Celta y Artúrica,"Druidas, Avalon, Excalibur",200,🥈 Silber-Abzeichen
Geisteswissenschaften,⚡ Mitología Universal,⚡,7,Kenner,Mitología Asiática,"Hinduismo, budismo, dragones chinos",350,
Geisteswissenschaften,⚡ Mitología Universal,⚡,8,Kenner,Mitología Mesoamericana,"Quetzalcóatl, Popol Vuh, cosmos maya",350,🥇 Gold-Abzeichen
Geisteswissenschaften,⚡ Mitología Universal,⚡,9,Experte,Arquetipos y Jung,"Inconsciente colectivo, el héroe",500,
