Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Sociedad,🧩 Psicología Humana,🧩,2,Explorador,Personalidad y Temperamento,"Big Five, tipos psicológicos",100,
Sociedad,🧩 Psicología Humana,🧩,3,Explorador,Percepción y Atención,"Ilusiones, sesgos perceptivos",100,🥉 Bronze Badge
Sociedad,🧩 Psicología Humana,🧩,4,Aprendiz,Psicología Social,"Conformidad, obediencia, grupos",200,
Sociedad,🧩 Psicología Humana,🧩,5,Aprendiz,Motivación y Hábitos,"Ciclos de hábitos, motivación intrínseca",200,
Sociedad,🧩 Psicología Humana,🧩,6,Aprendiz,Toma de Decisiones,"Heurísticas, sesgos cognitivos",200,🥈 Silver Badge
Sociedad,🧩 Psicología Humana,🧩,7,Conocedor,Psicología del Desarrollo,"Infancia a vejez, etapas clave",350,
Sociedad,🧩 Psicología Humana,🧩,8,Conocedor,Trastornos Mentales,"Ansiedad, depresión, esquizofrenia",350,🥇 Gold Badge
Sociedad,🧩 Psicología Humana,🧩,9,Experto,Psicología Positiva,"Flow, resiliencia, bienestar",500,
Sociedad,🧩 Psicología Humana,🧩,10,Experto,Manipulación y Persuasión,"Técnicas, propaganda, defensa crítica",500,💎 Diamond Badge
Ciencia,⚛️ Física Fundamental,⚛️,1,Explorador,Las Leyes de Newton,"Movimiento, fuerza, gravedad",100,
Ciencia,⚛️ Física Fundamental,⚛️,2,Explorador,Energía y Termodinámica,"Conservación, calor, entropía",100,
Ciencia,⚛️ Física Fundamental,⚛️,3,Explorador,Ondas y Sonido,"Vibraciones, frecuencia, música",100,🥉 Bronze Badge
Ciencia,⚛️ Física Fundamental,⚛️,4,Aprendiz,Electricidad y Magnetismo,"Campos, corriente, Maxwell",200,
Ciencia,⚛️ Física Fundamental,⚛️,5,Aprendiz,Relatividad de Einstein,"Espacio-tiempo, E=mc²",200,
Ciencia,⚛️ Física Fundamental,⚛️,6,Aprendiz,Física Nuclear,"Átomos, radiactividad, fisión",200,🥈 Silver Badge
Ciencia,⚛️ Física Fundamental,⚛️,7,Conocedor,Mecánica Cuántica,"Dualidad onda-partícula, incertidumbre",350,
Ciencia,⚛️ Física Fundamental,⚛️,8,Conocedor,Partículas Subatómicas,"Quarks, bosón de Higgs, modelo estándar",350,🥇 Gold Badge
Ciencia,⚛️ Física Fundamental,⚛️,9,Experto,Teoría de Cuerdas,"Dimensiones extra, unificación",500,
Ciencia,⚛️ Física Fundamental,⚛️,10,Experto,Los Misterios Sin Resolver,"Gravedad cuántica, multiverso",500,💎 Diamond Badge
Humanidades,💭 Filosofía,💭,1,Explorador,Sócrates y el Arte de Preguntar,"Método socrático, mayéutica",100,
Humanidades,💭 Filosofía,💭,2,Explorador,Platón y las Ideas,"Mundo ideal, alegoría de la caverna",100,
Humanidades,💭 Filosofía,💭,3,Explorador,Aristóteles: Lógica y Ética,"Silogismo, virtud, eudaimonía",100,🥉 Bronze Badge
Humanidades,💭 Filosofía,💭,4,Aprendiz,Filosofía Medieval,"San Agustín, Santo Tomás, fe y razón",200,
Humanidades,💭 Filosofía,💭,5,Aprendiz,Racionalismo vs Empirismo,"Descartes, Hume, conocimiento",200,
Humanidades,💭 Filosofía,💭,6,Aprendiz,Kant y la Ilustración,"Imperativo categórico, crítica",200,🥈 Silver Badge
Humanidades,💭 Filosofía,💭,7,Conocedor,Existencialismo,"Nietzsche, Sartre, libertad radical",350,
Humanidades,💭 Filosofía,💭,8,Conocedor,Filosofía Oriental,"Confucio, Buda, Lao-Tse",350,🥇 Gold Badge
Humanidades,💭 Filosofía,💭,9,Experto,Filosofía del Lenguaje y la Mente,"Wittgenstein, conciencia, IA",500,
Humanidades,💭 Filosofía,💭,10,Experto,Ética Contemporánea,"Bioética, justicia global, transhumanismo",500,💎 Diamond Badge
Ciencia,🧬 Evolución y Genética,🧬,1,Explorador,Darwin y la Selección Natural,"Teoría de la evolución, Galápagos",100,
Ciencia,🧬 Evolución y Genética,🧬,2,Explorador,ADN: El Código de la Vida,"Estructura, genes, cromosomas",100,
Ciencia,🧬 Evolución y Genética,🧬,3,Explorador,Herencia y Mendel,"Leyes de la herencia, rasgos",100,🥉 Bronze Badge
Ciencia,🧬 Evolución y Genética,🧬,4,Aprendiz,Evolución Humana,Australopithecus a Homo sapiens,200,
Ciencia,🧬 Evolución y Genética,🧬,5,Aprendiz,Mutaciones y Adaptación,Motor del cambio evolutivo,200,
Ciencia,🧬 Evolución y Genética,🧬,6,Aprendiz,Extinción y Especiación,"Extinciones masivas, nueva vida",200,🥈 Silver Badge
Ciencia,🧬 Evolución y Genética,🧬,7,Conocedor,Genómica y Proteómica,"Proyecto Genoma, secuenciación",350,
Ciencia,🧬 Evolución y Genética,🧬,8,Conocedor,Epigenética,Genes que se encienden y apagan,350,🥇 Gold Badge
Ciencia,🧬 Evolución y Genética,🧬,9,Experto,CRISPR y Edición Genética,"Terapia génica, bebés diseñados",500,
Ciencia,🧬 Evolución y Genética,🧬,10,Experto,Biología Sintética,"Crear vida artificial, futuro genético",500,💎 Diamond Badge
Sociedad,🌍 Geopolítica Mundial,🌍,1,Explorador,¿Qué es la Geopolítica?,"Conceptos, poder, territorios",100,
Sociedad,🌍 Geopolítica Mundial,🌍,2,Explorador,Las Grandes Potencias,"EE.UU., China, Rusia, UE",100,
Sociedad,🌍 Geopolítica Mundial,🌍,3,Explorador,Conflictos Territoriales,"Fronteras disputadas, recursos",100,🥉 Bronze Badge
Sociedad,🌍 Geopolítica Mundial,🌍,4,Aprendiz,La Guerra Fría,"Bipolaridad, proxy wars, caída del muro",200,
Sociedad,🌍 Geopolítica Mundial,🌍,5,Aprendiz,Oriente Medio,"Petróleo, religión, conflictos",200,
Sociedad,🌍 Geopolítica Mundial,🌍,6,Aprendiz,El Ascenso de China,"Ruta de la Seda, influencia global",200,🥈 Silver Badge
Sociedad,🌍 Geopolítica Mundial,🌍,7,Conocedor,Organizaciones Internacionales,"ONU, OTAN, G20, poder blando",350,
Sociedad,🌍 Geopolítica Mundial,🌍,8,Conocedor,Ciberguerra y Espionaje,"Guerra híbrida, desinformación",350,🥇 Gold Badge
Sociedad,🌍 Geopolítica Mundial,🌍,9,Experto,Recursos y Guerras del Futuro,"Agua, litio, tierras raras",500,
Sociedad,🌍 Geopolítica Mundial,🌍,10,Experto,Nuevo Orden Mundial,"Multipolaridad, escenarios 2050",500,💎 Diamond Badge
Humanidades,🎨 Arte y Grandes Maestros,🎨,1,Explorador,Arte Prehistórico y Antiguo,"Altamira, Egipto, Grecia",100,
Humanidades,🎨 Arte y Grandes Maestros,🎨,2,Explorador,El Renacimiento,"Da Vinci, Miguel Ángel, Botticelli",100,
Humanidades,🎨 Arte y Grandes Maestros,🎨,3,Explorador,Barroco y Clasicismo,"Caravaggio, Velázquez, Rembrandt",100,🥉 Bronze Badge
Humanidades,🎨 Arte y Grandes Maestros,🎨,4,Aprendiz,Impresionismo,"Monet, Renoir, luz y color",200,
Humanidades,🎨 Arte y Grandes Maestros,🎨,5,Aprendiz,Vanguardias del Siglo XX,"Picasso, Dalí, Kandinsky",200,
Humanidades,🎨 Arte y Grandes Maestros,🎨,6,Aprendiz,Arte Contemporáneo,"Pop Art, minimalismo, Banksy",200,🥈 Silver Badge
Humanidades,🎨 Arte y Grandes Maestros,🎨,7,Conocedor,Fotografía como Arte,"Historia, maestros, revolución digital",350,
Humanidades,🎨 Arte y Grandes Maestros,🎨,8,Conocedor,Grandes Museos del Mundo,"Louvre, MoMA, Prado, Hermitage",350,🥇 Gold Badge
Humanidades,🎨 Arte y Grandes Maestros,🎨,9,Experto,El Mercado del Arte,"Subastas, falsificaciones, inversión",500,
Humanidades,🎨 Arte y Grandes Maestros,🎨,10,Experto,Arte y Tecnología: IA Creativa,"Arte generativo, NFTs, debate",500,💎 Diamond Badge
Naturaleza,🌡️ Cambio Climático,🌡️,1,Explorador,El Efecto Invernadero,"CO₂, gases, calentamiento",100,
Naturaleza,🌡️ Cambio Climático,🌡️,2,Explorador,Historia del Clima en la Tierra,"Eras glaciales, ciclos naturales",100,
Naturaleza,🌡️ Cambio Climático,🌡️,3,Explorador,Impacto Humano,"Industria, transporte, deforestación",100,🥉 Bronze Badge
Naturaleza,🌡️ Cambio Climático,🌡️,4,Aprendiz,Deshielo y Nivel del Mar,"Polos, glaciares, ciudades en riesgo",200,
Naturaleza,🌡️ Cambio Climático,🌡️,5,Aprendiz,Fenómenos Extremos,"Huracanes, sequías, olas de calor",200,
Naturaleza,🌡️ Cambio Climático,🌡️,6,Aprendiz,Biodiversidad Amenazada,"Sexta extinción, ecosistemas en peligro",200,🥈 Silver Badge
Naturaleza,🌡️ Cambio Climático,🌡️,7,Conocedor,Energías Renovables,"Solar, eólica, hidrógeno verde",350,
Naturaleza,🌡️ Cambio Climático,🌡️,8,Conocedor,Acuerdos y Política Climática,"París, COP, compromisos nacionales",350,🥇 Gold Badge
Naturaleza,🌡️ Cambio Climático,🌡️,9,Experto,Geoingeniería,"Soluciones radicales, riesgos",500,
Naturaleza,🌡️ Cambio Climático,🌡️,10,Experto,Escenarios 2050-2100,"Modelos climáticos, futuros posibles",500,💎 Diamond Badge
Historia,🧭 Exploración y Aventura,🧭,1,Explorador,Los Grandes Navegantes,"Colón, Magallanes, Vasco de Gama",100,
Historia,🧭 Exploración y Aventura,🧭,2,Explorador,Conquista de los Polos,"Amundsen, Scott, Shackleton",100,
Historia,🧭 Exploración y Aventura,🧭,3,Explorador,Exploradores del Mundo Antiguo,"Marco Polo, Ibn Battuta, Zheng He",100,🥉 Bronze Badge
Historia,🧭 Exploración y Aventura,🧭,4,Aprendiz,La Carrera Espacial,"Gagarin, Apollo 11, MIR",200,
Historia,🧭 Exploración y Aventura,🧭,5,Aprendiz,Expediciones Submarinas,"Cousteau, Mariana, océanos profundos",200,
Historia,🧭 Exploración y Aventura,🧭,6,Aprendiz,Exploración de Selvas y Desiertos,"Amazonia, Sahara, expediciones perdidas",200,🥈 Silver Badge
Historia,🧭 Exploración y Aventura,🧭,7,Conocedor,Montañismo Extremo,"Everest, K2, historia alpina",350,
Historia,🧭 Exploración y Aventura,🧭,8,Conocedor,Arqueología Aventurera,"Tutankamón, Machu Picchu, Pompeya",350,🥇 Gold Badge
Historia,🧭 Exploración y Aventura,🧭,9,Experto,Exploración Robótica,"Marte, drones submarinos, cuevas",500,
Historia,🧭 Exploración y Aventura,🧭,10,Experto,Próximas Fronteras,"Colonización espacial, océano profundo",500,💎 Diamond Badge
Salud,🥗 Nutrición y Alimentación,🥗,1,Explorador,Macronutrientes,"Proteínas, carbohidratos, grasas",100,
Salud,🥗 Nutrición y Alimentación,🥗,2,Explorador,Vitaminas y Minerales,Micronutrientes esenciales,100,
Salud,🥗 Nutrición y Alimentación,🥗,3,Explorador,Digestión y Metabolismo,Cómo tu cuerpo procesa los alimentos,100,🥉 Bronze Badge
Salud,🥗 Nutrición y Alimentación,🥗,4,Aprendiz,Dietas del Mundo,"Mediterránea, asiática, nórdica",200,
Salud,🥗 Nutrición y Alimentación,🥗,5,Aprendiz,Mitos Nutricionales,Desmentir creencias falsas,200,
Salud,🥗 Nutrición y Alimentación,🥗,6,Aprendiz,Microbioma Intestinal,"Bacterias buenas, segundo cerebro",200,🥈 Silver Badge
Salud,🥗 Nutrición y Alimentación,🥗,7,Conocedor,Nutrición Deportiva,"Rendimiento, suplementos, recuperación",350,
Salud,🥗 Nutrición y Alimentación,🥗,8,Conocedor,Alimentos del Futuro,"Insectos, carne de laboratorio, algas",350,🥇 Gold Badge
Salud,🥗 Nutrición y Alimentación,🥗,9,Experto,Nutrigenómica,ADN y alimentación personalizada,500,
Salud,🥗 Nutrición y Alimentación,🥗,10,Experto,Hambre Global y Sostenibilidad,"Seguridad alimentaria, soluciones",500,💎 Diamond Badge
Humanidades,🎵 Música: Historia y Teoría,🎵,1,Explorador,Los Orígenes de la Música,"Instrumentos prehistóricos, primeras melodías",100,
Humanidades,🎵 Música: Historia y Teoría,🎵,2,Explorador,Música Clásica: Los Grandes,"Bach, Mozart, Beethoven",100,
Humanidades,🎵 Música: Historia y Teoría,🎵,3,Explorador,"Ritmo, Melodía y Armonía",Fundamentos de la teoría musical,100,🥉 Bronze Badge
Humanidades,🎵 Música: Historia y Teoría,🎵,4,Aprendiz,Jazz y Blues,"Nueva Orleans, improvisación, soul",200,
Humanidades,🎵 Música: Historia y Teoría,🎵,5,Aprendiz,Rock and Roll,"Elvis, Beatles, revolución cultural",200,
Humanidades,🎵 Música: Historia y Teoría,🎵,6,Aprendiz,Música Electrónica,"Sintetizadores, DJs, géneros",200,🥈 Silver Badge
Humanidades,🎵 Música: Historia y Teoría,🎵,7,Conocedor,Música del Mundo,"Flamenco, raga, samba, gamelan",350,
Humanidades,🎵 Música: Historia y Teoría,🎵,8,Conocedor,La Industria Musical,"Discográficas, streaming, negocio",350,🥇 Gold Badge
Humanidades,🎵 Música: Historia y Teoría,🎵,9,Experto,Neurociencia de la Música,Por qué la música nos emociona,500,
Humanidades,🎵 Música: Historia y Teoría,🎵,10,Experto,IA y Composición Musical,"Algoritmos creativos, futuro sonoro",500,💎 Diamond Badge
Naturaleza,🌋 Volcanes y Terremotos,🌋,1,Explorador,La Tierra por Dentro,"Capas, núcleo, manto, corteza",100,
Naturaleza,🌋 Volcanes y Terremotos,🌋,2,Explorador,Tectónica de Placas,"Placas en movimiento, pangea",100,
Naturaleza,🌋 Volcanes y Terremotos,🌋,3,Explorador,Volcanes: Tipos y Erupciones,"Escudo, estrato, fisurales",100,🥉 Bronze Badge
Naturaleza,🌋 Volcanes y Terremotos,🌋,4,Aprendiz,Grandes Erupciones de la Historia,"Pompeya, Krakatoa, Pinatubo",200,
Naturaleza,🌋 Volcanes y Terremotos,🌋,5,Aprendiz,Terremotos y Tsunamis,"Escalas, ondas sísmicas, prevención",200,
Naturaleza,🌋 Volcanes y Terremotos,🌋,6,Aprendiz,El Cinturón de Fuego,"Pacífico, zonas sísmicas activas",200,🥈 Silver Badge
Naturaleza,🌋 Volcanes y Terremotos,🌋,7,Conocedor,Geotermia y Recursos,"Energía volcánica, minerales",350,
Naturaleza,🌋 Volcanes y Terremotos,🌋,8,Conocedor,Supervolcanes,"Yellowstone, Toba, amenazas globales",350,🥇 Gold Badge
Naturaleza,🌋 Volcanes y Terremotos,🌋,9,Experto,Predicción Sísmica,"Tecnología, IA, sistemas de alerta",500,
Naturaleza,🌋 Volcanes y Terremotos,🌋,10,Experto,Geología Planetaria,"Volcanes en Marte, Ío, Venus",500,💎 Diamond Badge
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,1,Explorador,Historia de los Códigos Secretos,"César, Enigma, espionaje",100,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,2,Explorador,Criptografía Moderna,"RSA, AES, claves públicas",100,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,3,Explorador,Internet y Seguridad Básica,"HTTPS, contraseñas, phishing",100,🥉 Bronze Badge
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,4,Aprendiz,Hackers: Mitos y Realidad,"White/black hat, ciberataques famosos",200,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,5,Aprendiz,Malware y Ransomware,"Virus, troyanos, protección",200,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,6,Aprendiz,Ingeniería Social,"Manipulación, pretexting, defensa",200,🥈 Silver Badge
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,7,Conocedor,Blockchain y Seguridad,"Descentralización, contratos inteligentes",350,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,8,Conocedor,Ciberguerra Estatal,"Stuxnet, espionaje digital, naciones",350,🥇 Gold Badge
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,9,Experto,Criptografía Cuántica,Computación cuántica vs cifrado actual,500,
Tecnología,🔐 Criptografía y Ciberseguridad,🔐,10,Experto,Privacidad Digital Total,"Anonimato, Tor, futuro de la privacidad",500,💎 Diamond Badge
Salud,🏥 Medicina y Cuerpo Humano,🏥,1,Explorador,Anatomía Básica,"Sistemas del cuerpo, órganos vitales",100,
Salud,🏥 Medicina y Cuerpo Humano,🏥,2,Explorador,El Sistema Inmunológico,"Defensas, anticuerpos, vacunas",100,
Salud,🏥 Medicina y Cuerpo Humano,🏥,3,Explorador,Historia de la Medicina,"Hipócrates, penicilina, cirugía",100,🥉 Bronze Badge
Salud,🏥 Medicina y Cuerpo Humano,🏥,4,Aprendiz,Pandemias de la Historia,"Peste negra, gripe española, COVID",200,
Salud,🏥 Medicina y Cuerpo Humano,🏥,5,Aprendiz,Cáncer: Batalla Interna,"Tipos, causas, tratamientos",200,
Salud,🏥 Medicina y Cuerpo Humano,🏥,6,Aprendiz,Farmacología Básica,Cómo funcionan los medicamentos,200,🥈 Silver Badge
Salud,🏥 Medicina y Cuerpo Humano,🏥,7,Conocedor,Cirugía Robótica,"Da Vinci, precisión, futuro quirúrgico",350,
Salud,🏥 Medicina y Cuerpo Humano,🏥,8,Conocedor,Terapias Génicas,Editar ADN para curar enfermedades,350,🥇 Gold Badge
Salud,🏥 Medicina y Cuerpo Humano,🏥,9,Experto,Neurociencia Médica,"Implantes cerebrales, neuroestimulación",500,
Salud,🏥 Medicina y Cuerpo Humano,🏥,10,Experto,Longevidad y Anti-aging,"Telómeros, senoterapia, vivir más",500,💎 Diamond Badge
Humanidades,⚡ Mitología Universal,⚡,1,Explorador,Mitología Griega,"Zeus, Odisea, héroes y monstruos",100,
Humanidades,⚡ Mitología Universal,⚡,2,Explorador,Mitología Nórdica,"Odín, Thor, Ragnarök",100,
Humanidades,⚡ Mitología Universal,⚡,3,Explorador,Mitología Egipcia,"Ra, Osiris, el más allá",100,🥉 Bronze Badge
Humanidades,⚡ Mitología Universal,⚡,4,Aprendiz,Mitología Romana,"Adaptación griega, fundación de Roma",200,
Humanidades,⚡ Mitología Universal,⚡,5,Aprendiz,Mitología Mesopotámica,"Gilgamesh, diluvio, creación",200,
Humanidades,⚡ Mitología Universal,⚡,6,Aprendiz,Mitología Celta y Artúrica,"Druidas, Avalon, Excalibur",200,🥈 Silver Badge
Humanidades,⚡ Mitología Universal,⚡,7,Conocedor,Mitología Asiática,"Hinduismo, budismo, dragones chinos",350,
Humanidades,⚡ Mitología Universal,⚡,8,Conocedor,Mitología Mesoamericana,"Quetzalcóatl, Popol Vuh, cosmos maya",350,🥇 Gold Badge
Humanidades,⚡ Mitología Universal,⚡,9,Experto,Arquetipos y Jung,"Inconsciente colectivo, el héroe",500,
Humanidades,⚡ Mitología Universal,⚡,10,Experto,Mitos Modernos,"Superhéroes, Star Wars, nuevas mitologías",500,💎 Diamond Badge
Tecnología,🦾 Robótica e Ingeniería,🦾,1,Explorador,Historia de los Autómatas,"Da Vinci, relojería, primeros robots",100,
Tecnología,🦾 Robótica e Ingeniería,🦾,2,Explorador,Mecánica Básica de Robots,"Sensores, actuadores, control",100,
Tecnología,🦾 Robótica e Ingeniería,🦾,3,Explorador,Robots en la Industria,"Manufactura, logística, automatización",100,🥉 Bronze Badge
Tecnología,🦾 Robótica e Ingeniería,🦾,4,Aprendiz,Drones y Vehículos Autónomos,"Coches sin conductor, delivery",200,
Tecnología,🦾 Robótica e Ingeniería,🦾,5,Aprendiz,Robots Humanoides,"Boston Dynamics, Atlas, Sophia",200,
Tecnología,🦾 Robótica e Ingeniería,🦾,6,Aprendiz,Biomimética,Robots inspirados en la naturaleza,200,🥈 Silver Badge
Tecnología,🦾 Robótica e Ingeniería,🦾,7,Conocedor,Prótesis y Exoesqueletos,"Bionics, manos robóticas, movilidad",350,
Tecnología,🦾 Robótica e Ingeniería,🦾,8,Conocedor,Robótica Espacial,"Rovers, ISS, reparaciones en órbita",350,🥇 Gold Badge
Tecnología,🦾 Robótica e Ingeniería,🦾,9,Experto,Nanorobots,"Medicina microscópica, ensamblaje molecular",500,
